,Comment,Author,Comment ID,Like Count,Reply Count
2130,Please dont stop making videos.😁,Zafar Mj,UgyE_9ZK4JaQlRUBnLh4AaABAg,0,0
2131,For today funny ep writer op you are the because 😅,Anurag,UgwaxvDYC3eg7b018Bl4AaABAg,0,0
2132,You is the because 😂😂,Rao Shab sahdev,Ugxpji8a7tDJWx6FRtR4AaABAg,0,0
2133,Zakir.. 🥰😘😍,Prem Dhanfule,Ugw758onqV1IpxfE1m14AaABAg,1,0
2134,Finallllyy,Shivani Khullar,Ugx8kVlbNZgToerjIn54AaABAg,0,0
2135,MILF will give you full customer satisfaction and give you protection every time so that you are never stuck in your life.,Hexagon Shorts,Ugx9eZOa9vBac5iqmdB4AaABAg,0,0
2136,Inviting Zakir Khan for Pakistani video 🌚🌚,Akram Shaikh,UgwPv8Pg1mk6oEiUeQ54AaABAg,0,0
2137,Did anyone notice frame of guru nanak dev ji at zakhir^s wall .. hats off to this man,Uday Dhillon,UgxSvpa8dM22E3xqG-p4AaABAg,1,0
2138,"I love this channel
You is the because tanmay ✌",shezy Baloch,UgzEXHzEpgAKWIhWYmV4AaABAg,0,0
2139,🤍,matrix,UgyDcbB6oQwN6UwowyN4AaABAg,0,0
2140,You is the because,Mohsinur Rahman Khan,UgyV5Q3jcWV_GvZTZSp4AaABAg,0,0
2141,Best Penal ....😂,LORD PLUTO,UgxKbusb1Wj2XzF4JVp4AaABAg,0,0
2142,13:06  😂😂,HYPER० SUMIT०,Ugzkg2zmizwzsbbDxs14AaABAg,16,0
2143,"Tanmay
The man",KryZiZ,Ugy5fdje-gLMr27o_CJ4AaABAg,0,0
2144,This pannel is always fun to watch along wid memes 😂😂💪,Richi Mehta,UgykCB9hNKE2SpSebfB4AaABAg,15,0
2145,Been waiting since a long time!!!!,Yasaswi Gundugola,Ugz4XarY6Vci7e5mO3J4AaABAg,0,0
2146,Tanmay bhai apko kissi dene ka man kr raha hai,Rana Ali,UgwyLFhKUvBUOFgjdO14AaABAg,0,0
2147,"I laughed 
""YOU IS THE BECAUSE""",Aaditya Sharma,UgyLqtQtYyyapwXhW7l4AaABAg,0,0
2148,"My day has made 
You is the because ❤️",Amisha Singh,Ugw_huHKr2D28f6wlhx4AaABAg,0,0
2149,"Wahh, wahhhhhh, wahhhh og",STARS LifE,Ugz68ZrpAml-G3dWGTZ4AaABAg,1,0
2150,10:57 og's knows ye pehle aa chuka hai,moody foody,UgzI8NJPtKoLIK33Jnt4AaABAg,15,0
2151,My happy mood to tanmay : YOU IS THE BECAUSE!✨,SOUL MOHIT,Ugww_xjMxDcdNLzzdO54AaABAg,2,0
2152,"Ohh yr Thora or lamba episode banaya krain shukirya 
Or next part jaldi lain !❤️🙂",HASYBi -×- Music,Ugw6O9d2OPW-4ecIGwJ4AaABAg,0,0
2153,"126+K views....
Within a few mins...

Wow",Aditya Singh,Ugxqa7cSs9OQegGOJSN4AaABAg,0,0
2154,You is the because tanmay I'm watching this video🙂,Parveen Rangi,UgwE_bEWZE_OfaXXIHl4AaABAg,0,0
2155,Baaje se baj rhe h baetul-khala me yaaro... Shayad koi haseena painchis me mukhtala h 😂🤣😂🤣 Zakir bhai... Has has kr pagal ho jaunga 🤣😂🤣😂🤣,Khan Tabish Raza,Ugy1JHElimqNpazUR994AaABAg,0,0
2156,Afridi bhai tired* hota hai,Harshil Manjunath,UgwNwdYcKDdn2hLfztl4AaABAg,0,0
2157,You is the because,ANNA,UgzGPVeo77787MtDLrx4AaABAg,0,0
2158,You is the because 😂,Mysterio Gaming,UgyiL6NTXUpPoIWZx8p4AaABAg,0,0
2159,kakkad's pc's iPad,Utkarsh Rana,UgwlhcP3dt-8eRfqg0N4AaABAg,0,0
2160,"I laugh a lot
You is the because",Harshit Shrivastava,UgyzkcIVt19Olz2hAlh4AaABAg,1,0
2161,I'm going to fail tomorrow...You is the because 🥲😂,Shrenik Munot,Ugx5CmVlEpQGuxUyqxV4AaABAg,0,0
2162,Where does tanmay stream,Arunachal Animation,Ugyvk-QSDxAD0atDs8t4AaABAg,0,0
2163,.,Sohail,UgyraSub2-DmACxjCpd4AaABAg,0,0
2164,do a video on shazzy khan aka prof.shahbaz 3.1,BILAL TANOLI,UgwSdAWFIYe9zPAKJ-R4AaABAg,0,0
2165,I'm a lil less depressed today you is the because Tanmay 🤌🏻❣️,mansi grover,UgywPXXKWo5e0pVv4ux4AaABAg,0,0
2166,Writer op 😀😀😀😀👌👌,Rasmi M,UgyK7jxAMTIC1wBDeSZ4AaABAg,0,0
2167,13:06 Yaar Pakistani are savage me Punjab ka meme kya karrha hai helluu🤣🤣🤣,Hrishikesh Gautam,UgyjKjzrAJsxcQ5hkmR4AaABAg,0,1
2168,"Can anyone explain me the 1st meme???
Building??",Utkarsh,UgwpKBciACKZ5SNHURh4AaABAg,0,1
2169,Kullu was op today🔥🔥,Niraj Khetan,Ugz05jlecMPQcyo0-pB4AaABAg,0,0
2170,At 7:31 time in the screenshot is 24:51... How??? 😂😂,Chahat Sharma,Ugx4qIdGdanM2-UnK9J4AaABAg,1,0
2171,Baingan,"EviLLian ,",UgwKGycDD9ymc3IjSpJ4AaABAg,0,0
2172,Jaaneman 😂😂😂😂,Abhay Singh,Ugytvk0jSbcyV0nWXH14AaABAg,0,0
2173,You is the because 😂😂😂,Saqib Hasan,UgxTTfDO4p0izXwkWH14AaABAg,1,0
2174,Andaz apna apna me juhi or govinda?🤣🤣🤣🤣,swayam rampal,UgzFm4g3x0y9RXC6Fn14AaABAg,0,0
2175,You is the because 😂,Rahul Bora,UgzD_Xe-QzYIp1oE1NJ4AaABAg,0,0
2176,Has anyone noticed *gurunanak dev* ji's photoframe at backside of zakir khan sir.,DARWIN Bharti,UgxLqTfv1VzyCqIgGgJ4AaABAg,1,0
2177,Feels good that Rohan is not there in these video atleast uske jox se toh Bach jayege 💀,Gaurav Davande,Ugx_iG0XLtfP8VF6xmp4AaABAg,0,0
2178,Pakistan Premi 🤬🤬🤬,Yt Short 21,UgxFILSqulRx8TTYOXV4AaABAg,0,0
2179,"फर्जी मुशायरा से एक शेर याद आ गया

कपड़ो की आब ओ ताब दिखाने मै रह गया, 

कुछ खूबसूरतो को लुभाने मै रह गया, 

मुर्गों की टांग खा गए शादी मै सारे लोग 

मै दोस्तो से हाथ मिलाने मै रह गया।

:)",Geet Sahani,Ugx7M6hoipVIKmVHQCB4AaABAg,0,0
2180,Mira Bai Channu🇮🇳🥇❤️,Military Zone,UgzUmdubXYGhKsA6g9l4AaABAg,1,0
2181,"Zindagi se thakgya hu
Aapki videos hi sahara hai🙂",sameer,UgyRQ9TnIOui5a7vvSV4AaABAg,1,0
2182,"Tanmay ke 5 million kyu nai hore 
We is the because",moody foody,Ugxgc3vOAhdalKCLtrV4AaABAg,0,0
2183,"SIR : WHY didnt you come to class yesterday 
ME : You is the because",Zunita Gautam,UgzvSppZlJ-ujl3i2DB4AaABAg,0,0
2184,love from lahore and love this sseries,BALLU,UgxelUWZOkQ8pkQO5PR4AaABAg,1,0
2185,You is the because,UND1sputed SAURA,UgzBzQRrt85vZdwKUBp4AaABAg,0,0
2186,😂😂😂😂😂😂😂😂😂❤️,Rasmi M,UgwFyfvLc36DnNRtShd4AaABAg,0,0
2187,none of the memes were funny,d kdc,UgyguAT-TQ-xDxvjTyl4AaABAg,0,0
2188,"I liked this vdo 
Memes are the because 😅😅",Sail Bari,Ugy2mr_D1d939-hDG6F4AaABAg,0,0
2189,7:08 today I realised that andaz apna apna me juhi and Govinda the....thanks Zakir,Raj M,UgwTwLuCv0SftROg_cB4AaABAg,11,0
2190,"I watch ur videos only ""YOU IS THE BECAUSE""😁😁",pooja basfor,UgwOP-EF2p7U6uYfONZ4AaABAg,0,0
2191,You is the because,Gobindraj Singh,Ugz3A42l46QM_6jkHz54AaABAg,0,0
2192,"She ... Looking tooo much chikna????
Gulu---- you is the because 😂😂😂",N Naveen,UgxP94ShpPuqHnlSVmt4AaABAg,0,0
2193,Nic 😍 waiting for this 😆😆,JÁTíŃ Srivastav,UgzwbPIT3NrzH3u4XFp4AaABAg,0,0
2194,All the episodes of this channel is absolutely hilarious except Nishant bhai.,Yash Pahuja,UgznOScjpwFPUKM0Hft4AaABAg,0,0
2195,You is the because ❤️💔👀👀,Kush,UgwxbBIM8nuSiMubkJt4AaABAg,0,0
2196,"Bawal , who is the because",Sunil Kumar Sharma,UgzTU5U5xMxdHvnjPK54AaABAg,0,0
2197,you is the because!!!,Sk Md Nahid Hasan,Ugw1LfSRGOcg7q7TBat4AaABAg,0,0
2198,"Q: Is it better that people think God is real?

Absolutely. If you feel God is unreal you run into several problems. Firstly, you put yourself in a position where you think that the majority of people on the planet are so deluded that they worship someone who doesn’t exist.

Secondly, you put yourself in a position where you have to make up your own moral and ethics, or just be a mindles follower of the masses.

You have no basis for good or evil, right or wrong. If there is no God, it means everything is relative, which means that nothing, incuding murder and rape, ultimately is neither right nor wrong. It’s simply your opinion about it, or what is legislated about it.

Of course, in any culture murder and rape is considered wrong, but there is no basis for it. All you can say is that in this particular culture we have decided that rape and murder is wrong.

In most Western countries abortion isn’t considred murder. Or the killing of animals definitely isn’t murder. Murder only refers to killing humans. But who has decided that? Who has the right to say that cows or aimals have no souls?

Ultimately you’d have to accept that the only thing you have to look forward to in life is disease, old age and death, which basically makes your existence meaningless. If you’re born only to die, what’s the meaning of it all, except what you make of it?

So to not be marred by an endless array of existential anxieties, it’s better to think God is real.

People, like many atheists are not plagued by existential anxieties, but that’s only because they are too dumb and unintelliigent to actually think about life. They’re basically dumb animals. It doesn’t matter how many PhDs you have. If you think that God doesn’t exist, you are a dumb animal.

Finally, to think that God exists can be verified, because if God exists, He can certainly veryfyl His own existence. If you think God is unreal, not only does it make you stupid, it also makes you a blind believer.

“Both animals and men share the activities of eating, sleeping, mating and defending. But the special property of the humans is that they are able to engage in spiritual life. Therefore without spiritual life, humans are on the level of animals.” —Hitopadesa",Hindus Lack Unity&Shatrubodh 🙏,Ugz9yRDguW7fSFLdJC94AaABAg,1,0
2199,You is the because😂😂,YAGAMI LIGHT,UgyH9Rms3HEgUGW986V4AaABAg,2,0
2200,I am laughing you is the because tanmay,Chetan khandelwal,UgybGukw3o4emzq1ocl4AaABAg,0,0
2201,BOT ARMY 🌼,SHLOK,UgxUhGYq0T5w911UUQx4AaABAg,0,0
2202,I like to wait so much coz it's you is the because,Nidhish G A,UgzdjLM32e5StwNdPyB4AaABAg,0,0
2203,Consistency + Entertainment = Provider OP,Lock On,UgxMd5jaNRKqvOBTQ4B4AaABAg,0,0
2204,Baingan,pranav_since2003,UgxPwpCLYOfufox15Gt4AaABAg,0,0
2205,"Abhi mai aapke hi videos dekh rha tha old wale . Tab aapne naya daal diya , pata nhi kyu lag rha tha aaj naya video aayega ❤️",SHLOK,UgxD-bidT0SYgt6CwwV4AaABAg,0,0
2206,"I laughed out loud, you is the because😟😆🤩😆😍😋😲😅😆","EviLLian ,",UgxEU7qZJ-8sSlEPmXV4AaABAg,1,0
2207,❤️😂,Rahul Singh,Ugwl2bOwJLoLbwsJWx14AaABAg,0,0
2208,"Power To Nishant…
He Lost His Mother Still Manages To Hide The Pain..
Respect 💙",Nerd Saala,UgwwzpRrT_9wcYPXamV4AaABAg,229,2
2209,Mood refresher!!♥️,Ishieta Singh,UgwumZdkV5EgReK5oyt4AaABAg,1,0
2210,"I am watching farzi mushaira  Tanmay Bhai  "" YOU IS THE BECAUSE "" 😂😂😂",AKA  NOOB,UgyT-PndhGYUaeumO9p4AaABAg,0,0
2211,I laugh you is the because 😂🤣😂,Shashwat Manikpuri,UgyrwBKCgkHptGPFcxR4AaABAg,0,0
2212,Amazing!!♥️,Ishieta Singh,Ugyuleqc9ezfnlaWr4p4AaABAg,0,0
2213,those who want live at the earliest hit like button @Tanmay Bhat,SHUBHAM SHARMA,UgwG9kiV3SXlWx856Sd4AaABAg,0,0
2214,"Yrrr , kullu is such a vibe!!😂🔥",Ishieta Singh,UgxW6FpfWz4XQmr136p4AaABAg,1,0
2215,10:38 😂😂😂😂 funny part 🤣🤣🤣,Atul Naithani,UgwTBw_NRleLXgURlv14AaABAg,16,0
2216,I'm laughing you is the because,Nand daclub,Ugx-iGhoPAClDY04nwx4AaABAg,1,0
2217,"everyone- focusing on you is the because 
me-focusing on the photo of gurunanak dev ji behind zakir khan ❤",Garv Sachdeva,UgyIBs5IR2CC2Jm3p8V4AaABAg,2,0
2218,"Q: Can we be blessed without God?

We can be blessed by material opulence by our good karma. That’s nature’s blessings on us. But even nature can’t function witout God’s directions. So we can be blessed by different demigods, but ultimately all blessings come from God.

So, no, we cannot be blessed without God. And to be blessed by God, first we need blessings or mercy from the spiritual master and other advanced Vaishnavas.

Srila Visvanatha Chakravarti Thakur states:

yasya prasadad bhagavat-prasado / yasyaprasadan na gatih kuto 'pi

dhyayan stuvams tasya yasas tri-sandhyam / vande guroh sri-caranaravindam

""By the mercy of the spiritual master one receives the benediction of Krishna. Without the grace of the spiritual master, one cannot make any advancement. Therefore, I should always remember and praise the spiritual master. At least three times a day I should offer my respectful obeisances unto the lotus feet of my spiritual master",Hindus Lack Unity&Shatrubodh 🙏,UgxvYMcN0LfMm-i9X0V4AaABAg,1,0
2219,Vlog kab Aaye GA 🤔,Bishal Rsl,UgwlCctq-hjTmFbLMk54AaABAg,0,0
2220,Andaz apna apna me govinda aur juhi toh hai hi ni zakir bhai😂😂,Ramraj Bhardwaj,UgyUk7KvDxaHm_XBXwZ4AaABAg,1,1
2221,"""you is the because""",Likhit Giri,UgxqOchKIizDGMuZu_N4AaABAg,0,0
2222,Me who just wait for tanmay's meme review!!!♥️,Ishieta Singh,UgzfC1AZtiMMwEBEV9V4AaABAg,0,0
2223,You is the because,Banti Saini,UgxCPEqUehJCxAqXvw54AaABAg,1,0
2224,"what is the reason of your consistency?

""Tanmay to Sponsers"":You is the because",Akshat Jain,Ugx4O1FXK9yikOgv9zN4AaABAg,0,0
2225,Gonna use You is the because for the rest of the time now 😂😂😂,Riwaj Adhikari,Ugw_kE1IE7BKQOPKp994AaABAg,0,0
2226,You is the because,SUPER TALKS,UgxGIEP3HEg7QowxhSR4AaABAg,0,0
2227,"After a bad day, i am happy now... You is the because....",Vanced Account,UgxuNJ4_qLn-XLM17jx4AaABAg,1,0
2228,@Tanmay Bhat,SUPER TALKS,UgzHSFcIE9NSR5a6aGJ4AaABAg,0,0
2229,bc pakistan me kabhi 5g aagaya?,Krishna Gangwal,UgybtHeIjLYSxdk0t2B4AaABAg,0,0
2230,Pls don't include Gopal in the upcoming eps😐,Aanvik Bhatnagar,Ugyz5UvfBcoJgI30se54AaABAg,0,0
2231,Lalit Modi stole the show 😂😂,vjstyles :,UgyQrxDQS3YBm8sUPyd4AaABAg,0,0
2232,"Had a pretty stupid day today. 
Apne videos ke dum pr you made me crazy🤯",Harshita Upadhyay,Ugz-pGf-6kF4y0PyTpV4AaABAg,0,0
2233,Prisoner OP is a must.,Mrityunjay,Ugza2zQW8gHV3pWplp14AaABAg,0,0
2234,Tanmay is always op,N∆∆B BECOME PRO,UgyqnA31gc0f5dPIkhp4AaABAg,0,0
2235,"Q: Where is God when people are starving all over the world?

God is where He always is - in the hearts of all living entities and in the spiritual world playing with His liberated devotees in eternal knowledge and blisss.

A better question would be - why don’t countries that waste enormous resources of land and crops to raise cattle for slaughter, stop slaughtering animals and produce food for starving people, instead?

It takes 10 kgs of plant proteine to produce one kg of meat proteine. That’s an enourmous waste of resources.

In the West trillions of dollars are spent yearly in the defence and meat-industries. A couple of billion dollars could easily feed the world’s starving population several times

The reason people starve is simply mismanagement of nature’s resources.

Why does God allow ungodly, evil forces to rule the world? Wecome to Kali-yuga - the age of quarrel and hypocrisy.

The best you can do for the planet at this time is being a vegetarian.",Hindus Lack Unity&Shatrubodh 🙏,UgymLEggJFu3lHmtNKp4AaABAg,1,0
2236,Bengan- you is the because,thala,UgxHYtlJ05IIVEcX-414AaABAg,1,0
2237,You is the because,Rishabh Aditya,UgyYt_mDpdjRTDDuyHp4AaABAg,0,0
2238,"Idhar aa, gale lag jaa",Dikayatama,UgwjGUA7Y4xMww4r5bx4AaABAg,0,0
2239,Tanmay bro make at least 2 episodes of pakistanis are savage in every month!!!,HayatPlays,UgwJz2ZLvlaQl_0NHpl4AaABAg,0,0
2240,Tanmay only posts when I get sick😢,Yug Nagru,UgxKTa13Oh__nzdxeBx4AaABAg,1,0
2241,Legends were here when it was 37 minutes ago,captaka,UgwBmhzlDSDS1x4iMnV4AaABAg,0,0
2242,Tanbay Bhat is very smart. He simply fakes his dumbness it in these videos so that other dumb people can relate to his videos.,Vinayak Sharma,UgyZEttuifD7EoI0MPF4AaABAg,0,0
2243,"Kal college ka first day hai , anxiety horri thi aapka vid dekh ke acha laga :')",Riyu,UgwVvcR4UgbKuMAsc3h4AaABAg,0,0
2244,We know we are hilarious 😭,Rija Aziz,UgzssAvF26Eet5lhhIR4AaABAg,0,0
2245,"Q: Who was the first person to worship a nature deity?

As far as we know people have always worhiped various gods of nature. All the ancients before us worshiped gods of nature - the Vikings, the Romans, the Greek, the Egyptians etc.

Ir wasn’t until Christianity took over in Europe that such practice was stopped as ungodly. The Church even burned people on the stake for worshiping gods of nature. They were considered witches and evil wizards. I kid you not, a woman collecting healing herbs in the forest risked being deemed a witch by the Church and burned on the stake.

In the Vedic tradition nature was considered a venerable goddess to be honored and respected. Obviously humanity is dependent on the kind cooperation of nature.

Krishna says:

In the beginning of creation, the Lord of all creatures sent forth generations of men and demigods, along with sacrifices for Vishnu, and blessed them by saying, “Be thou happy by this yajna [sacrifice] because its performance will bestow upon you everything desirable for living happily and achieving liberation. —Bg 3.10

The demigods, being pleased by sacrifices, will also please you, and thus, by cooperation between men and demigods, prosperity will reign for all. —Bg 3.11

In charge of the various necessities of life, the demigods, being satisfied by the performance of yajna [sacrifice], will supply all necessities to you. But he who enjoys such gifts without offering them to the demigods in return is certainly a thief. —Bg 3.12

The devotees of the Lord are released from all kinds of sins because they eat food which is offered first for sacrifice. Others, who prepare food for personal sense enjoyment, verily eat only sin. — Bg 3.13

All living bodies subsist on food grains, which are produced from rains. Rains are produced by performance of yajna [sacrifice], and yajna is born of prescribed duties. — Bg 3.14

Regulated activities are prescribed in the Vedas, and the Vedas are directly manifested from the Supreme Personality of Godhead. Consequently the all-pervading Transcendence is eternally situated in acts of sacrifice. —Bg 3.15

My dear Arjuna, one who does not follow in human life the cycle of sacrifice thus established by the Vedas certainly leads a life full of sin. Living only for the satisfaction of the senses, such a person lives in vain. —Bg 3.16

In former ages, the kings would perform elborate sacrifices to nature on behalf of the population. In this day and age such sacrifices are not possible due to lack of qualified priests or brahmins, so God in His infinite kindness towards the fallen souls has given a sacrifice that everyone can perform very easily and at no cost - the chanting of the holy names of God.

Hare Krishna, Hare Krishna, Krishna Krishna, Hare Hare

Hare Rama, Hare Rama, Rama Rama, Hare Hare

""This mantra, consisting of 16 words and 32 syllables, is the only means against evil in the age of Kali. After searching through all the Vedic literature, one cannot find a method of religion more sublime for this age than the chanting of Hare Krishna.""

--- Kali-santarana Upanishad

The Hare Krishna mantra has replaced all sacrifies, and will secure nature’s cooperation. The reason that nature is uncooperative at this point in time, is that the vast majority of the world's population do not chant Hare Krishna. If more and more people chant Hare Krishna, nature will treat humanity more kindly. Right now nature is severe towards humans, because they have neglected to perform sacrifice to her.

It doesn't matter what you believe in - Jesus, Allah or whatever - you will be punished by nature if you don't perform sacrfice to her. And the supreme sacrifice for this age is the Hare Krishna maha-mantra",Hindus Lack Unity&Shatrubodh 🙏,UgwpBY7VGcY1qZ_LU9F4AaABAg,2,0
2246,Kisi ney notice Kiya Zakir Key pichy Baba Nanik Shaib ki photo haiii 🥺❤️,ANUBEESs®,UgxnCR12foXZJy9lAzh4AaABAg,0,0
2247,"While watching your reaction videos I forget my stress and problem, helps me recover from my mental illness.
Tanmay Bhai... You Is The Because! ❣",Akash,Ugw-XVtuXw-pHGkSwQh4AaABAg,31,0
2248,Bhai ajj wala ep ma maza nahi aya,neelesh jindal,UgyarGqeztUy4g3ShVJ4AaABAg,1,0
2249,Og gang is back,Priyanshu,UgyZTZV0CMaRIf1mOWp4AaABAg,1,0
2250,"I wanted to study but I am here. Tanmay, you is the because and everyone else is since.",Aastha Kandwal 12 B,UgyQjd8YtUd_RuCmzER4AaABAg,0,0
2251,has has ke pet me dard ho raha hai..... you is the because.,Dhanush Dayanand,UgxoPHwdDvBT7JCGdKZ4AaABAg,0,0
2252,I have been waiting for  this finally it’s here🕺🏼🕺🏼🕺🏼🕺🏼,Mona Khan,Ugyn4sRYdIbp0k5FLRt4AaABAg,0,0
2253,"Today pakistan women team got all out on 99 and lost against india



Tanmay : pakistani 's are savage.! 👊🏻



🤣😂",Ved Joshi,UgwgrupxE-vkGn-Ijd14AaABAg,0,0
2254,Sir  saray Pakistani savage nahi hotay 🤏 thoray say hain Jo ap ko mil jatay hain 😆,Noor ul huda,UgzvVXFwxtpT644ZHS14AaABAg,0,0
2255,"Bhai crush ne friendzone kardiya , but you made my day special 🙏🙏 love you Bhai❤️",KARAN SAWANT,UgwWaZyFMzqTy1KlcDJ4AaABAg,0,0
2256,Haa thik hai,Aaravi Sharma,UgxS76gICDUR8o78bL14AaABAg,0,0
2257,Punjab Pakistan me he???🤬😡😡😡🖕🏼,Roshanpreet Singh Khalsa,Ugy1kWC0pRXT1QDzmtZ4AaABAg,0,0
2258,"We are waiting for this
Finally came.",Sara Khan 0621,UgxSGelpDGyOr_XRCBd4AaABAg,1,0
2259,"main jo zi raha hu
you is the because <3 😂",Adarsh Gyan,UgxT7h8TLSp-9QoH-sZ4AaABAg,2,0
2260,359th comment,Buckaroo!,UgxCmXLgmIAQKmdCJZ14AaABAg,0,0
2261,vlogggggggggggggggggggggggggggggggg when?,hellgod *,UgxgCGZ2Ufy9jEQCNBp4AaABAg,0,0
2262,"Jisko last picture ki smj ni aie usko btaa don 
Green color hota hai zyada tar mudaris (islamis intitutes of Quranic education) to us chat ka color sabz krdya tha bhai ne thats way dsry ny kaha k bhai thek to ho naa chat mein kahan mudasa khol dya hai ..",Youtube Growth,Ugw29gYARj4S-o5iDt54AaABAg,0,0
2263,bc itne pardhe likhe loog hai video mein kuch samaj hi nhi aya,Sarthak Madhogaria,UgwcqvDIwgq68Akn9uR4AaABAg,1,0
2264,"Now am going to ""You is the because"" in every sentence 🛐🛐",Kakashi,UgxOayd36XBS0ibaGhF4AaABAg,1,0
2265,I love this 💓💓💓,HIRANMAYEE SAHOO,UgzSKpxhmjb4gGqGrBR4AaABAg,0,0
2266,Love from Lahore 🇵🇰❤️🇮🇳,Ahmed  Raza well done Pakistan ,UgwGTBEeUbJ_o0Qqztt4AaABAg,1,0
2267,i am very happy! U is the because ❤️,TRONNER GOKU,UgwP5ZcXkjwDUJhkj5x4AaABAg,0,0
2268,"I have tested zakir's biriyani ❤️ 
Pls let him know Bhai ki biriyani usske khud ke character se ekdum ulti hai, muh me rakhte hi pighal gai yaar 🤤🤤  uper se raita to mashalllaaahhhhh 🥰",moody foody,Ugz-fqebNv98PShx9yx4AaABAg,0,0
2269,Why is everything good releasing on mini tv?,Tanvir haq,UgxPKJg5CN-xfpziVs94AaABAg,0,0
2270,Love you so much bro from Pakistan 😘😘😘,Mekalkhan Loser,UgxgElujxs4U0369IIl4AaABAg,0,0
2271,😂😂😂,Sumbal_Ahmad.67,Ugyo7y6Wk5PxXiaBtQZ4AaABAg,0,0
2272,Gurunanak ji photo in Zakhir Khans house whats going on,Chill Bro,UgzV1S0Re_M2BWtmwEN4AaABAg,0,0
2273,❤❤,jdm lover,UgwHgzuEZvmu_6ciw_d4AaABAg,0,0
2274,Guru Nanak's picture on Zakir's wall is the real reminder of unity in diversity.,Pranil Samanta,UgwQHyBo8fAduv_mpql4AaABAg,19,1
2275,"this series is such a hit... why? Tanmay, you is the because 😂",Hassaan Qureshi,Ugy9694u3M_FSttuUwd4AaABAg,5603,38
2276,Tanmay laughing is my ringtone.,Calamity king,UgxDezOsqJHtP9SjHrF4AaABAg,2,0
2277,😜👌,Rob Singh,UgzSukUXwpkEhV8huzZ4AaABAg,0,0
2278,Tanmay be like - 😂😂😂🤣🤣,LazY Vicky Shorts,UgzDaBuYHJv1zai0VIR4AaABAg,0,0
2279,you is the because,e,Ugxn43CoCKtNE_OJK-F4AaABAg,0,0
2280,Every episode is a special,captainOSS,UgyIIijNpoQj0QMLphF4AaABAg,1,0
2281,you is the because,Vishal,UgybgOocPTzpxgr8XIR4AaABAg,0,0
2282,"Pakistan🇵🇰 doesn't require India🇮🇳 To Wage Wars and Destroy it...Pakistan Itself is enough to do that.
😂😂🤗🤗",Jyotika Sharma,Ugwa_5Yg9o10ro3S8OF4AaABAg,0,0
2283,"Respect for zakir khan.! 👊🏻

My man has guru nanak photo in the back.! 💖


ALTHOUGH I am not sikh still.!",Ved Joshi,UgxmpCI4gCtX7leeEsh4AaABAg,9,0
2284,Pakistani are not Savage this time,rupam lakai,UgzHWO10rzvjQCS39Sp4AaABAg,0,0
2285,"Please bring something new.  It's been more than a year we are watching you reacting to tiktok, memes and other stuff.  Please stop playing on the back foot. We want real Tanmay.",Prerana Arbad,Ugz-9nWrLPNzqcDZKJp4AaABAg,0,0
2286,You is the because i watch tubeyou.,Swapnil Sudhir Kashikar,UgzAozWE4R3q5FaIE6V4AaABAg,0,0
2287,"Tanmay posts a Video Just When You need it the Most....!!! 
💖💖💖💖💖💖💖💖💖💖💖",Jyotika Sharma,UgxXH9eAYHVz-KS07K54AaABAg,1,0
2288,U is the becoz my 15 min were happy,omae wa mou shindeiru,UgwfHq7al0OVhmMUhip4AaABAg,0,0
2289,8 bje wait kr ra tha is video ka You is the because 🤣❤️,Piyush Kant Pandey,Ugx3xF7nvtf8qebN7pB4AaABAg,1,0
2290,Love you Tanmay Bhai from Pakistan,Uzair Saleem,UgwSgDhQlvmUWTpBHUB4AaABAg,0,0
2291,❤️🤣❤️🤣❤️🤣,Chirag Jawale,Ugy0ln86q8k-uDmD5aZ4AaABAg,0,0
2292,Love Zakhir's background Guru Nanak ji....😇,Bhupesh Mali,UgyIOzZpHWQvdO2KUpN4AaABAg,2,0
2293,The Punjab police had me ded 👀💀,kero-soma,Ugw7ATT52qpPwUdcpf14AaABAg,0,0
2294,😂😂😂,yash agar,Ugw8X3eeUhfymWLfE654AaABAg,0,0
